BinID,Enrichment,product,gene,Classification,Confidence,Tax_Level,Quality,EC_number,General_Pathway
Laura1metabat.52,Laura1,putative enoyl-CoA hydratase echA8,echA8_2,Rhodobacter sp. SGA-6-6,0.61,species,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.52,Laura1,Benzoate--CoA ligase,bclA_1,Rhodobacter sp. SGA-6-6,0.61,species,High,6.2.1.25,Benzoate degradation
Laura1metabat.52,Laura1,Benzoate--CoA ligase,bclA_1,Rhodobacter sp. SGA-6-6,0.61,species,High,6.2.1.25,Aminobenzoate degradation
Laura1metabat.52,Laura1,Isocitrate dehydrogenase [NADP],icd,Rhodobacter sp. SGA-6-6,0.61,species,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.52,Laura1,Dihydrolipoyl dehydrogenase,lpd,Rhodobacter sp. SGA-6-6,0.61,species,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.52,Laura1,Benzoate--CoA ligase,bclA_2,Rhodobacter sp. SGA-6-6,0.61,species,High,6.2.1.25,Benzoate degradation
Laura1metabat.52,Laura1,Benzoate--CoA ligase,bclA_2,Rhodobacter sp. SGA-6-6,0.61,species,High,6.2.1.25,Aminobenzoate degradation
Laura1metabat.52,Laura1,putative enoyl-CoA hydratase echA12,NA,Rhodobacter sp. SGA-6-6,0.61,species,High,4.2.1.17,Benzoate degradation
Laura1metabat.52,Laura1,putative enoyl-CoA hydratase echA12,NA,Rhodobacter sp. SGA-6-6,0.61,species,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.52,Laura1,"3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase",paaJ,Rhodobacter sp. SGA-6-6,0.61,species,High,2.3.1.174,Benzoate degradation
Laura1metabat.52,Laura1,Muconate cycloisomerase 1,catB,Rhodobacter sp. SGA-6-6,0.61,species,High,5.5.1.1,Benzoate degradation
Laura1metabat.54,Laura1,Dihydrolipoyl dehydrogenase,lpdC,Actinobacteria,0.34,class,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Pyruvate carboxylase,pycA,Actinobacteria,0.34,class,High,6.4.1.1,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC,Actinobacteria,0.34,class,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Malate:quinone oxidoreductase,mqo,Actinobacteria,0.34,class,High,1.1.5.4,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,3-hydroxybenzoate 4-monooxygenase,mobA,Actinobacteria,0.34,class,High,1.14.13.23,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.54,Laura1,3-hydroxybenzoate 4-monooxygenase,mobA,Actinobacteria,0.34,class,High,1.14.13.23,Benzoate degradation
Laura1metabat.54,Laura1,putative enoyl-CoA hydratase echA8,echA8_1,Actinobacteria,0.34,class,High,4.2.1.17,Benzoate degradation
Laura1metabat.54,Laura1,putative enoyl-CoA hydratase echA8,echA8_1,Actinobacteria,0.34,class,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.54,Laura1,3-hydroxybutyryl-CoA dehydrogenase,fadB2,Actinobacteria,0.34,class,High,1.1.1.157,Benzoate degradation
Laura1metabat.54,Laura1,"3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase",paaJ,Actinobacteria,0.34,class,High,2.3.1.174,Benzoate degradation
Laura1metabat.54,Laura1,"Catechol-2,3-dioxygenase",catE,Actinobacteria,0.34,class,High,1.13.11.2,Benzoate degradation
Laura1metabat.54,Laura1,"2-hydroxy-1,4-benzoquinone reductase",NA,Actinobacteria,0.34,class,High,1.6.5.7,Aminobenzoate degradation
Laura1metabat.54,Laura1,putative enoyl-CoA hydratase echA8,echA8_2,Actinobacteria,0.34,class,High,4.2.1.17,Benzoate degradation
Laura1metabat.54,Laura1,putative enoyl-CoA hydratase echA8,echA8_2,Actinobacteria,0.34,class,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.54,Laura1,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Actinobacteria,0.34,class,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Actinobacteria,0.34,class,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Isocitrate dehydrogenase [NADP],icd,Actinobacteria,0.34,class,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,3-ketoacyl-CoA thiolase,fadA_2,Actinobacteria,0.34,class,High,2.3.1.16,Benzoate degradation
Laura1metabat.54,Laura1,Aconitate hydratase A,acnA,Actinobacteria,0.34,class,High,4.2.1.3,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Dihydrolipoyl dehydrogenase,pdhD,Actinobacteria,0.34,class,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,dlaT,Actinobacteria,0.34,class,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Pyruvate dehydrogenase E1 component,aceE,Actinobacteria,0.34,class,High,1.2.4.1,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Fumarate hydratase class II,fumC,Actinobacteria,0.34,class,High,4.2.1.2,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,putative acetyl-CoA acetyltransferase,NA,Actinobacteria,0.34,class,High,2.3.1.9,Benzoate degradation
Laura1metabat.54,Laura1,Succinate dehydrogenase flavoprotein subunit,sdhA,Actinobacteria,0.34,class,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Succinate dehydrogenase iron-sulfur subunit,sdhB,Actinobacteria,0.34,class,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,Phosphoenolpyruvate carboxykinase [GTP],pckG,Actinobacteria,0.34,class,High,4.1.1.32,Citrate cycle (TCA cycle)
Laura1metabat.54,Laura1,2-hydroxymuconic semialdehyde dehydrogenase,xylG_2,Actinobacteria,0.34,class,High,1.2.1.85,Benzoate degradation
Laura1metabat.63,Laura1,2-oxoglutarate oxidoreductase subunit KorA,korA,Acidobacteria,0.66,phylum,High,1.2.7.3,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,putative 3-hydroxybutyryl-CoA dehydrogenase,mmgB,Acidobacteria,0.66,phylum,High,1.1.1.157,Benzoate degradation
Laura1metabat.63,Laura1,Pyruvate dehydrogenase E1 component,aceE,Acidobacteria,0.66,phylum,High,1.2.4.1,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Pyruvate:ferredoxin oxidoreductase,por,Acidobacteria,0.66,phylum,High,1.2.7.1,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Aconitate hydratase A,acnA,Acidobacteria,0.66,phylum,High,4.2.1.3,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Fumarate hydratase class II,fumC,Acidobacteria,0.66,phylum,High,4.2.1.2,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,aceF,Acidobacteria,0.66,phylum,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Dihydrolipoyl dehydrogenase 3,lpd3,Acidobacteria,0.66,phylum,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Benzoylformate decarboxylase,mdlC,Acidobacteria,0.66,phylum,High,4.1.1.7,Aminobenzoate degradation
Laura1metabat.63,Laura1,Isocitrate dehydrogenase [NADP],icd_1,Acidobacteria,0.66,phylum,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,putative enoyl-CoA hydratase echA8,echA8,Acidobacteria,0.66,phylum,High,4.2.1.17,Benzoate degradation
Laura1metabat.63,Laura1,putative enoyl-CoA hydratase echA8,echA8,Acidobacteria,0.66,phylum,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.63,Laura1,Fumarate reductase flavoprotein subunit,frdA,Acidobacteria,0.66,phylum,High,1.3.5.4,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Fumarate reductase iron-sulfur subunit,frdB,Acidobacteria,0.66,phylum,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Pyruvate carboxylase,pycA,Acidobacteria,0.66,phylum,High,6.4.1.1,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Acylphosphatase,yccX,Acidobacteria,0.66,phylum,High,3.6.1.7,Aminobenzoate degradation
Laura1metabat.63,Laura1,Isocitrate dehydrogenase [NADP],icd_2,Acidobacteria,0.66,phylum,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Glutaconyl-CoA decarboxylase subunit beta,gcdB,Acidobacteria,0.66,phylum,High,7.2.4.5,Benzoate degradation
Laura1metabat.63,Laura1,"Catechol-2,3-dioxygenase",catE,Acidobacteria,0.66,phylum,High,1.13.11.2,Benzoate degradation
Laura1metabat.63,Laura1,Phosphoenolpyruvate carboxykinase [GTP],pckG,Acidobacteria,0.66,phylum,High,4.1.1.32,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Malate dehydrogenase,mdh,Acidobacteria,0.66,phylum,High,1.1.1.37,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD_2,Acidobacteria,0.66,phylum,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Acidobacteria,0.66,phylum,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.63,Laura1,Isocitrate dehydrogenase [NADP],icd_3,Acidobacteria,0.66,phylum,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Malate dehydrogenase,mdh,Sphingobacteriaceae,0.56,family,High,1.1.1.37,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,putative 3-hydroxyacyl-CoA dehydrogenase,fadN,Sphingobacteriaceae,0.56,family,High,1.1.1.35,Benzoate degradation
Laura1metabat.69,Laura1,3-ketoacyl-CoA thiolase,fadA,Sphingobacteriaceae,0.56,family,High,2.3.1.16,Benzoate degradation
Laura1metabat.69,Laura1,Isocitrate dehydrogenase [NADP],icd,Sphingobacteriaceae,0.56,family,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Sphingobacteriaceae,0.56,family,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,2-oxoglutarate oxidoreductase subunit KorA,korA,Sphingobacteriaceae,0.56,family,High,1.2.7.3,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Dihydrolipoyl dehydrogenase,NA,Sphingobacteriaceae,0.56,family,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,sucB,Sphingobacteriaceae,0.56,family,High,2.3.1.61,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,2-oxoglutarate dehydrogenase E1 component,sucA,Sphingobacteriaceae,0.56,family,High,1.2.4.2,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Phosphoenolpyruvate carboxykinase (ATP),pckA,Sphingobacteriaceae,0.56,family,High,4.1.1.49,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Dihydrolipoyl dehydrogenase,lpd,Sphingobacteriaceae,0.56,family,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Sphingobacteriaceae,0.56,family,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Fumarate reductase flavoprotein subunit,frdA,Sphingobacteriaceae,0.56,family,High,1.3.5.4,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Fumarate reductase iron-sulfur subunit,frdB,Sphingobacteriaceae,0.56,family,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,"Catechol-2,3-dioxygenase",catE,Sphingobacteriaceae,0.56,family,High,1.13.11.2,Benzoate degradation
Laura1metabat.69,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC,Sphingobacteriaceae,0.56,family,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Fumarate hydratase class II,fumC,Sphingobacteriaceae,0.56,family,High,4.2.1.2,Citrate cycle (TCA cycle)
Laura1metabat.69,Laura1,Beta-ketoadipyl-CoA thiolase,pcaF,Sphingobacteriaceae,0.56,family,High,2.3.1.174,Benzoate degradation
Laura1metabat.69,Laura1,4-hydroxybenzoate decarboxylase subunit C,NA,Sphingobacteriaceae,0.56,family,High,4.1.1.61,Aminobenzoate degradation
Laura1metabat.69,Laura1,Acetyl-CoA acetyltransferase,thlA,Sphingobacteriaceae,0.56,family,High,2.3.1.9,Benzoate degradation
Laura1metabat.7,Laura1,Pyruvate carboxylase,pycA,Pelagibacterium,0.37,genus,High,6.4.1.1,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Fumarate hydratase class II,fumC,Pelagibacterium,0.37,genus,High,4.2.1.2,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Phosphoenolpyruvate carboxykinase (ATP),pckA,Pelagibacterium,0.37,genus,High,4.1.1.49,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Putative amidase AmiD,amiD,Pelagibacterium,0.37,genus,High,3.5.1.4,Aminobenzoate degradation
Laura1metabat.7,Laura1,Para-nitrophenol 4-monooxygenase,pnpA,Pelagibacterium,0.37,genus,High,1.14.13.167,Aminobenzoate degradation
Laura1metabat.7,Laura1,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_1,Pelagibacterium,0.37,genus,High,3.1.1.57,Benzoate degradation
Laura1metabat.7,Laura1,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_1,Pelagibacterium,0.37,genus,High,3.1.1.57,Aminobenzoate degradation
Laura1metabat.7,Laura1,4-oxalmesaconate hydratase,galB,Pelagibacterium,0.37,genus,High,4.2.1.83,Benzoate degradation
Laura1metabat.7,Laura1,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK,Pelagibacterium,0.37,genus,High,4.1.3.17,Benzoate degradation
Laura1metabat.7,Laura1,Acetate CoA-transferase YdiF,ydiF,Pelagibacterium,0.37,genus,High,2.8.3.8,Aminobenzoate degradation
Laura1metabat.7,Laura1,Benzoylformate decarboxylase,mdlC,Pelagibacterium,0.37,genus,High,4.1.1.7,Aminobenzoate degradation
Laura1metabat.7,Laura1,Dihydrolipoyl dehydrogenase,lpd_1,Pelagibacterium,0.37,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,"3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase",paaJ,Pelagibacterium,0.37,genus,High,2.3.1.174,Benzoate degradation
Laura1metabat.7,Laura1,3-oxoadipate CoA-transferase subunit B,catJ,Pelagibacterium,0.37,genus,High,2.8.3.6,Benzoate degradation
Laura1metabat.7,Laura1,3-oxoadipate CoA-transferase subunit A,catI,Pelagibacterium,0.37,genus,High,2.8.3.6,Benzoate degradation
Laura1metabat.7,Laura1,3-oxoadipate enol-lactonase 2,catD_1,Pelagibacterium,0.37,genus,High,3.1.1.24,Benzoate degradation
Laura1metabat.7,Laura1,Dihydrolipoyl dehydrogenase,lpd_2,Pelagibacterium,0.37,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC,Pelagibacterium,0.37,genus,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Fumarate reductase flavoprotein subunit,ifcA,Pelagibacterium,0.37,genus,High,1.3.5.4,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,rraA,Pelagibacterium,0.37,genus,High,4.1.3.17,Benzoate degradation
Laura1metabat.7,Laura1,Isocitrate dehydrogenase [NADP],icd,Pelagibacterium,0.37,genus,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,3-hydroxybenzoate 6-hydroxylase 1,xlnD,Pelagibacterium,0.37,genus,High,1.14.13.24,Benzoate degradation
Laura1metabat.7,Laura1,2-formylbenzoate dehydrogenase,phdK,Pelagibacterium,0.37,genus,High,1.2.1.78,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.7,Laura1,p-hydroxybenzoate hydroxylase,pobA,Pelagibacterium,0.37,genus,High,1.14.13.2,Benzoate degradation
Laura1metabat.7,Laura1,3-oxoadipate enol-lactonase 2,catD_2,Pelagibacterium,0.37,genus,High,3.1.1.24,Benzoate degradation
Laura1metabat.7,Laura1,"Protocatechuate 3,4-dioxygenase beta chain",pcaH,Pelagibacterium,0.37,genus,High,1.13.11.3,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.7,Laura1,"Protocatechuate 3,4-dioxygenase beta chain",pcaH,Pelagibacterium,0.37,genus,High,1.13.11.3,Benzoate degradation
Laura1metabat.7,Laura1,"Protocatechuate 3,4-dioxygenase alpha chain",pcaG,Pelagibacterium,0.37,genus,High,1.13.11.3,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.7,Laura1,"Protocatechuate 3,4-dioxygenase alpha chain",pcaG,Pelagibacterium,0.37,genus,High,1.13.11.3,Benzoate degradation
Laura1metabat.7,Laura1,"3-carboxy-cis,cis-muconate cycloisomerase",pcaB,Pelagibacterium,0.37,genus,High,5.5.1.2,Benzoate degradation
Laura1metabat.7,Laura1,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_2,Pelagibacterium,0.37,genus,High,3.1.1.57,Benzoate degradation
Laura1metabat.7,Laura1,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_2,Pelagibacterium,0.37,genus,High,3.1.1.57,Aminobenzoate degradation
Laura1metabat.7,Laura1,4-sulfomuconolactone hydrolase,NA,Pelagibacterium,0.37,genus,High,3.1.1.92,Aminobenzoate degradation
Laura1metabat.7,Laura1,"Catechol-2,3-dioxygenase",catE,Pelagibacterium,0.37,genus,High,1.13.11.2,Benzoate degradation
Laura1metabat.7,Laura1,3-ketoacyl-CoA thiolase FadI,fadI,Pelagibacterium,0.37,genus,High,2.3.1.16,Benzoate degradation
Laura1metabat.7,Laura1,Acetyl-CoA acetyltransferase,phaA,Pelagibacterium,0.37,genus,High,2.3.1.9,Benzoate degradation
Laura1metabat.7,Laura1,4-hydroxybenzoyl-CoA thioesterase,NA,Pelagibacterium,0.37,genus,High,3.1.2.23,Benzoate degradation
Laura1metabat.7,Laura1,Beta-ketoadipyl-CoA thiolase,pcaF,Pelagibacterium,0.37,genus,High,2.3.1.174,Benzoate degradation
Laura1metabat.7,Laura1,Aconitate hydratase A,acnA,Pelagibacterium,0.37,genus,High,4.2.1.3,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Succinate dehydrogenase flavoprotein subunit,sdhA,Pelagibacterium,0.37,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Succinate dehydrogenase iron-sulfur subunit,sdhB,Pelagibacterium,0.37,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Malate dehydrogenase,mdh,Pelagibacterium,0.37,genus,High,1.1.1.37,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Pelagibacterium,0.37,genus,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Pelagibacterium,0.37,genus,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,2-oxoglutarate dehydrogenase E1 component,sucA,Pelagibacterium,0.37,genus,High,1.2.4.2,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,sucB,Pelagibacterium,0.37,genus,High,2.3.1.61,Citrate cycle (TCA cycle)
Laura1metabat.7,Laura1,Dihydrolipoyl dehydrogenase 3,lpd3,Pelagibacterium,0.37,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Brevundimonas,0.74,genus,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Brevundimonas,0.74,genus,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Dihydrolipoyl dehydrogenase,lpdV,Brevundimonas,0.74,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Isocitrate dehydrogenase [NADP],icd,Brevundimonas,0.74,genus,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Acetyl-CoA acetyltransferase,atoB,Brevundimonas,0.74,genus,High,2.3.1.9,Benzoate degradation
Laura1metabat.76,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC,Brevundimonas,0.74,genus,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Dihydrolipoyl dehydrogenase 3,lpd3_1,Brevundimonas,0.74,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,putative enoyl-CoA hydratase echA8,echA8,Brevundimonas,0.74,genus,High,4.2.1.17,Benzoate degradation
Laura1metabat.76,Laura1,putative enoyl-CoA hydratase echA8,echA8,Brevundimonas,0.74,genus,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.76,Laura1,Aconitate hydratase A,acnA,Brevundimonas,0.74,genus,High,4.2.1.3,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,2-keto-4-pentenoate hydratase,mhpD,Brevundimonas,0.74,genus,High,4.2.1.80,Benzoate degradation
Laura1metabat.76,Laura1,Acetaldehyde dehydrogenase,mhpF,Brevundimonas,0.74,genus,High,1.2.1.10,Benzoate degradation
Laura1metabat.76,Laura1,4-hydroxy-2-oxovalerate aldolase,mhpE,Brevundimonas,0.74,genus,High,4.1.3.39,Benzoate degradation
Laura1metabat.76,Laura1,putative 3-hydroxybutyryl-CoA dehydrogenase,mmgB,Brevundimonas,0.74,genus,High,1.1.1.157,Benzoate degradation
Laura1metabat.76,Laura1,Dihydrolipoyl dehydrogenase 3,lpd3_2,Brevundimonas,0.74,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Fumarate hydratase class II,fumC,Brevundimonas,0.74,genus,High,4.2.1.2,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Phosphoenolpyruvate carboxykinase [GTP],pckG,Brevundimonas,0.74,genus,High,4.1.1.32,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,putative enoyl-CoA hydratase 1,NA,Brevundimonas,0.74,genus,High,4.2.1.17,Benzoate degradation
Laura1metabat.76,Laura1,putative enoyl-CoA hydratase 1,NA,Brevundimonas,0.74,genus,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.76,Laura1,2-oxoglutarate dehydrogenase E1 component,sucA,Brevundimonas,0.74,genus,High,1.2.4.2,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Malate dehydrogenase,mdh,Brevundimonas,0.74,genus,High,1.1.1.37,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Succinate dehydrogenase flavoprotein subunit,sdhA,Brevundimonas,0.74,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Succinate dehydrogenase iron-sulfur subunit,sdhB,Brevundimonas,0.74,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.76,Laura1,Acetyl-CoA acetyltransferase,phaA,Brevundimonas,0.74,genus,High,2.3.1.9,Benzoate degradation
Laura1metabat.78,Laura1,Isocitrate dehydrogenase [NADP],icd,Hyphomicrobiaceae,0.34,family,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,Acetyl-CoA acetyltransferase,phaA_1,Hyphomicrobiaceae,0.34,family,High,2.3.1.9,Benzoate degradation
Laura1metabat.78,Laura1,putative 3-hydroxybutyryl-CoA dehydrogenase,mmgB,Hyphomicrobiaceae,0.34,family,High,1.1.1.157,Benzoate degradation
Laura1metabat.78,Laura1,Cytochrome p450 CYP199A2,NA,Hyphomicrobiaceae,0.34,family,High,1.14.99.15,Benzoate degradation
Laura1metabat.78,Laura1,Acetyl-CoA acetyltransferase,phaA_2,Hyphomicrobiaceae,0.34,family,High,2.3.1.9,Benzoate degradation
Laura1metabat.78,Laura1,(S)-mandelate dehydrogenase,mdlB,Hyphomicrobiaceae,0.34,family,High,1.1.99.31,Aminobenzoate degradation
Laura1metabat.78,Laura1,3-hydroxybenzoate 4-monooxygenase,mobA_1,Hyphomicrobiaceae,0.34,family,High,1.14.13.23,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.78,Laura1,3-hydroxybenzoate 4-monooxygenase,mobA_1,Hyphomicrobiaceae,0.34,family,High,1.14.13.23,Benzoate degradation
Laura1metabat.78,Laura1,p-hydroxybenzoate hydroxylase,pobA_1,Hyphomicrobiaceae,0.34,family,High,1.14.13.2,Benzoate degradation
Laura1metabat.78,Laura1,Vanillin dehydrogenase,vdh,Hyphomicrobiaceae,0.34,family,High,1.2.1.67,Aminobenzoate degradation
Laura1metabat.78,Laura1,3-oxoadipate enol-lactonase 2,catD_1,Hyphomicrobiaceae,0.34,family,High,3.1.1.24,Benzoate degradation
